Date,close,adj_close,high,low,open,vol,rsi,macd
2021-04-25,1.0882500410079956,1.0882500410079956,1.146124005317688,1.0227750539779663,1.1027029752731323,2465672138.0,39.96333936660745,-0.02445885545550075
2021-04-26,1.2340190410614014,1.2340190410614014,1.2498760223388672,1.082105040550232,1.0901859998703003,3201086934.0,52.530625959362936,-0.020387506451086113
2021-04-27,1.306926965713501,1.306926965713501,1.329766035079956,1.224979043006897,1.2375949621200562,2985492683.0,57.049071124191144,-0.011149350062831909
2021-04-28,1.335665941238403,1.335665941238403,1.3481980562210083,1.2352149486541748,1.305966019630432,2981476669.0,58.85659339493177,-0.0014918522801581346
2021-04-29,1.3080140352249146,1.3080140352249146,1.4103310108184814,1.2679400444030762,1.3371069431304932,3997566407.0,56.304824220395226,0.0038857144747657113
2021-04-30,1.3524490594863892,1.3524490594863892,1.3690409660339355,1.287837028503418,1.3061959743499756,2691072833.0,58.865618310110165,0.011599300454897321
2021-05-01,1.3530709743499756,1.3530709743499756,1.367414951324463,1.3190629482269287,1.352431058883667,2030816122.0,58.865618310110165,0.017560133956028734
2021-05-02,1.3268120288848877,1.3268120288848877,1.3548890352249146,1.295577049255371,1.3514020442962646,1994291746.0,56.010392791695175,0.019935456474446056
2021-05-03,1.362030029296875,1.362030029296875,1.37978994846344,1.3225270509719849,1.3269380331039429,2398404766.0,58.874648265329675,0.024378692594681395
2021-05-04,1.274111032485962,1.274111032485962,1.3656810522079468,1.2589290142059326,1.3629390001296997,3342089372.0,50.851694358485624,0.020568559409440468
2021-05-05,1.4755289554595947,1.4755289554595947,1.4934240579605105,1.260830044746399,1.2709859609603882,4797068103.0,62.93828164049247,0.033416539408536616
2021-05-06,1.650123953819275,1.650123953819275,1.699504017829895,1.4337999820709229,1.4781099557876587,10679657004.0,69.74830324449414,0.057029611477449116
2021-05-07,1.65345299243927,1.65345299243927,1.7453290224075315,1.5302289724349976,1.648682951927185,7324573762.0,69.74830324449415,0.07514553584896211
2021-05-08,1.619554042816162,1.619554042816162,1.6545439958572388,1.5640840530395508,1.6545439958572388,3959173109.0,67.22037036096837,0.08577837479290285
2021-05-09,1.7705620527267456,1.7705620527267456,1.829795002937317,1.5759979486465454,1.620347023010254,8065503276.0,72.57297619775868,0.10517763829121751
2021-05-10,1.6446959972381592,1.6446959972381592,1.8226089477539065,1.5293079614639282,1.7660679817199707,6463330466.0,62.97525879225537,0.10913728887580798
2021-05-11,1.7640769481658936,1.7640769481658936,1.7781120538711548,1.596675992012024,1.6417169570922852,5428571805.0,67.27721391082213,0.12051911617277566
2021-05-12,1.5527750253677368,1.5527750253677368,1.818941950798035,1.5527750253677368,1.763504981994629,5338469591.0,55.1915807335843,0.11120707116886286
2021-05-13,1.93366801738739,1.93366801738739,1.9699339866638184,1.505321025848389,1.5684499740600586,14513419581.0,66.81021011605559,0.13302861850732106
2021-05-14,2.004796028137207,2.004796028137207,2.0421030521392822,1.8171520233154297,1.9272830486297607,7654204713.0,68.43394354150664,0.15428330610003216
2021-05-15,2.1740269660949707,2.1740269660949707,2.3717520236968994,1.9665240049362185,2.0066239833831787,15517858775.0,72.01470713163899,0.18267752868240472
2021-05-16,2.309113025665283,2.309113025665283,2.461766004562378,2.013284921646118,2.171433925628662,12524150427.0,74.57280722332003,0.213618015187794
2021-05-17,2.032226085662842,2.032226085662842,2.3250019550323486,1.925519943237305,2.300189971923828,11250259740.0,62.305983796484995,0.21333689669253042
2021-05-18,2.003662109375,2.003662109375,2.1503820419311523,1.979630947113037,2.0281031131744385,6744829200.0,61.14543457483575,0.20840684965826495
2021-05-19,1.4825210571289062,1.4825210571289062,2.0280919075012207,1.0280309915542605,2.0065839290618896,16313794033.0,45.3703227144417,0.1605967647695281
2021-05-20,1.8104690313339236,1.8104690313339236,1.9432289600372317,1.3274120092391968,1.4719610214233398,11788522531.0,53.55886372116805,0.14746965045117966
2021-05-21,1.5522769689559937,1.5522769689559937,1.868630051612854,1.3267760276794434,1.8025939464569087,9055414507.0,47.51576473542825,0.11490779066219803
2021-05-22,1.463621973991394,1.463621973991394,1.6010199785232544,1.3779430389404297,1.5531129837036133,6572397780.0,45.597861578255596,0.0810146782302108
2021-05-23,1.325435996055603,1.325435996055603,1.539639949798584,1.0560359954833984,1.4656800031661987,9297651823.0,42.7099230216004,0.042513618361494254
2021-05-24,1.5494849681854248,1.5494849681854248,1.5979130268096924,1.2703609466552734,1.3162360191345217,7365907636.0,48.25596432177725,0.029737337114462914
2021-05-25,1.5553690195083618,1.5553690195083618,1.648563027381897,1.439743995666504,1.5503729581832886,5723130829.0,48.50001096176607,0.019857926133411086
2021-05-26,1.7827019691467283,1.7827019691467283,1.832432985305786,1.554463028907776,1.554463028907776,6638876193.0,53.887025988034715,0.03002616791560886
2021-05-27,1.645959973335266,1.645959973335266,1.7904770374298096,1.612414002418518,1.781136989593506,4266751905.0,50.429163653603005,0.026742367162677194
2021-05-28,1.5119869709014893,1.5119869709014893,1.677706956863403,1.452244997024536,1.6506359577178955,5373114660.0,47.388315364316696,0.013177527436601055
2021-05-29,1.4062319993972778,1.4062319993972778,1.5617409944534302,1.335858941078186,1.5136229991912842,3902596499.0,44.92007485793931,-0.006036661271476396
2021-05-30,1.577278971672058,1.577278971672058,1.6889770030975342,1.3518199920654297,1.404302954673767,4974774760.0,49.313930084080745,-0.0073769462456692025
2021-05-31,1.742777943611145,1.742777943611145,1.7506200075149536,1.5272090435028076,1.5756440162658691,4491096277.0,53.32381949952336,0.004859237889299983
2021-06-01,1.7347530126571655,1.7347530126571655,1.7795909643173218,1.6605490446090698,1.7384469509124756,4123980990.0,53.05791254313415,0.013750450478610121
2021-06-02,1.7528239488601685,1.7528239488601685,1.8038489818573,1.719254970550537,1.736103057861328,3453620094.0,53.556734857657574,0.022001356102057334
2021-06-03,1.840471029281616,1.840471029281616,1.8886499404907229,1.7177619934082031,1.7546429634094238,3443770332.0,55.83128460805236,0.03520680303607504
2021-06-04,1.710908055305481,1.710908055305481,1.848484992980957,1.609734058380127,1.846714973449707,4583062567.0,51.878986409887375,0.03481622589470401
2021-06-05,1.6590089797973633,1.6590089797973633,1.7831770181655884,1.6117149591445925,1.7099159955978394,2969362191.0,50.40115825527377,0.029973354864267776
2021-06-06,1.6782480478286743,1.6782480478286743,1.7065240144729614,1.6477019786834717,1.6564610004425049,1748045655.0,51.00240384306011,0.02737224646554881
2021-06-07,1.564105987548828,1.564105987548828,1.740568995475769,1.5571060180664062,1.677225947380066,2644319967.0,47.58572299986918,0.015917057054307904
2021-06-08,1.5880299806594849,1.5880299806594849,1.594298005104065,1.4027849435806274,1.5670510530471802,4318242183.0,48.2643415725845,0.008669269278780645
2021-06-09,1.624825954437256,1.624825954437256,1.6304140090942385,1.485164999961853,1.5834859609603882,3551319865.0,49.667916901486215,0.005827299336878644
2021-06-10,1.5318570137023926,1.5318570137023926,1.6359729766845703,1.5085779428482056,1.6277780532836914,2366588153.0,46.60427035170401,-0.003882049016245892
2021-06-11,1.436378002166748,1.436378002166748,1.546059012413025,1.4208519458770752,1.533136963844299,2477031735.0,43.40092423675586,-0.019061407774201067
2021-06-12,1.4802199602127075,1.4802199602127075,1.493530035018921,1.358178973197937,1.4377210140228271,2801038421.0,45.0285698913439,-0.027239479574924896
2021-06-13,1.5583590269088743,1.5583590269088743,1.5785130262374878,1.402935028076172,1.4804940223693848,2785909000.0,48.234858473076606,-0.027103063504858582
2021-06-14,1.5751099586486816,1.5751099586486816,1.5927040576934814,1.510411024093628,1.5570189952850342,2543903347.0,49.035173216322804,-0.02535106133391185
2021-06-15,1.597756028175354,1.597756028175354,1.6114009618759155,1.5453829765319824,1.5738699436187744,2553205553.0,49.869828761851565,-0.021882985011710154
2021-06-16,1.4825730323791504,1.4825730323791504,1.5754380226135254,1.475046992301941,1.5565799474716189,2139361752.0,45.09755189642848,-0.028104839580488816
2021-06-17,1.482193946838379,1.482193946838379,1.5384650230407717,1.459475040435791,1.4845579862594604,1731974000.0,45.09755189642848,-0.03268946933329153
2021-06-18,1.415395975112915,1.415395975112915,1.4932329654693604,1.3796730041503906,1.4827890396118164,2128905021.0,42.35545221607194,-0.04123749928486009
2021-06-19,1.390570044517517,1.390570044517517,1.4428770542144775,1.386422038078308,1.4176030158996582,1829155405.0,41.57758376554004,-0.04944514685241885
2021-06-20,1.4291880130767822,1.4291880130767822,1.4603760242462158,1.3089510202407837,1.3874080181121826,2319196952.0,43.80060274797146,-0.05223152683535215
2021-06-21,1.1774799823760986,1.1774799823760986,1.436257004737854,1.1706039905548096,1.427027940750122,3987752749.0,34.8700076412496,-0.07389863010482323
2021-06-22,1.1532540321350098,1.1532540321350098,1.263038992881775,1.0029850006103516,1.175233006477356,5960971784.0,34.26805212025421,-0.09196468561888538
2021-06-23,1.2528959512710571,1.2528959512710571,1.3055609464645386,1.1118940114974976,1.1558040380477903,4931021068.0,39.85843757942537,-0.0971223288897749
2021-06-24,1.3560869693756104,1.3560869693756104,1.398589015007019,1.2068990468978882,1.2514100074768066,3368353999.0,44.90464311248611,-0.09182464819748981
2021-06-25,1.256477952003479,1.256477952003479,1.392683029174805,1.245303988456726,1.359521985054016,4343177013.0,41.183328750611125,-0.09457362740903208
2021-06-26,1.250440001487732,1.250440001487732,1.2913960218429563,1.1985729932785034,1.2543009519577026,3241467640.0,40.819034330210926,-0.09613128378504077
2021-06-27,1.3352019786834717,1.3352019786834717,1.3481680154800415,1.2436779737472534,1.2518270015716553,2371576551.0,45.00977906271356,-0.08949451742259451
2021-06-28,1.3247519731521606,1.3247519731521606,1.3492850065231323,1.3054059743881226,1.3371139764785769,2292440816.0,44.58477756444285,-0.08410850983146534
2021-06-29,1.3684370517730713,1.3684370517730713,1.4199440479278564,1.320304036140442,1.3255130052566528,2589787987.0,46.750696442918546,-0.07544535220106097
2021-06-30,1.383471965789795,1.383471965789795,1.398116946220398,1.2870630025863647,1.3729679584503174,2591116345.0,47.84827712301414,-0.06659883553543788
2021-07-01,1.3356109857559204,1.3356109857559204,1.383813977241516,1.3040740489959717,1.383813977241516,2002167965.0,45.332583855920724,-0.06272681278831671
2021-07-02,1.3943970203399658,1.3943970203399658,1.3943970203399658,1.286607027053833,1.332942008972168,2159409781.0,48.81064317693963,-0.054288857019185954
2021-07-03,1.4068360328674316,1.4068360328674316,1.44171404838562,1.359663963317871,1.394152045249939,2028094099.0,49.38859319247376,-0.04606696067913818
2021-07-04,1.458184003829956,1.458184003829956,1.4937169551849363,1.382153034210205,1.4040080308914185,1806362471.0,52.289156755212495,-0.035004189957826615
2021-07-05,1.4048980474472046,1.4048980474472046,1.4612209796905518,1.3792840242385864,1.4612209796905518,1759460737.0,49.249526751104824,-0.030188600415163025
2021-07-06,1.4180530309677124,1.4180530309677124,1.4568870067596436,1.3932820558547974,1.4047119617462158,1477699691.0,49.877093622013085,-0.02502227259616774
2021-07-07,1.4031180143356323,1.4031180143356323,1.4401129484176636,1.4013270139694214,1.4161529541015625,1349405773.0,49.2216121353182,-0.02188082309499917
2021-07-08,1.3301459550857544,1.3301459550857544,1.4064970016479492,1.3204280138015747,1.4049639701843262,1580104997.0,44.78478500135214,-0.02499135230809091
2021-07-09,1.3494739532470703,1.3494739532470703,1.3715230226516724,1.2885969877243042,1.327267050743103,1566915921.0,46.27486915174282,-0.0256017402734785
2021-07-10,1.3360849618911743,1.3360849618911743,1.364833950996399,1.3205970525741575,1.3507150411605835,1102564201.0,45.61206314998225,-0.026856274425480997
2021-07-11,1.3481450080871582,1.3481450080871582,1.3663510084152222,1.3244340419769287,1.3351720571517944,870305644.0,46.43825448909321,-0.02657106217650984
2021-07-12,1.315099000930786,1.315099000930786,1.3730909824371338,1.2928379774093628,1.34826397895813,1198732016.0,44.26579226686563,-0.028680949877949447
2021-07-13,1.2650829553604126,1.2650829553604126,1.3211239576339722,1.2508009672164917,1.3139729499816897,1243604284.0,40.83683659209675,-0.033997031343347084
2021-07-14,1.2622580528259275,1.2622580528259275,1.2875380516052246,1.2004430294036863,1.2649379968643188,1647061755.0,40.83683659209675,-0.0379999702281808
2021-07-15,1.2231919765472412,1.2231919765472412,1.287742018699646,1.2073960304260254,1.2636940479278564,1637907431.0,38.09865276027262,-0.043819509966698256
2021-07-16,1.1737149953842163,1.1737149953842163,1.2441329956054688,1.1689180135726929,1.2250499725341797,1626548127.0,34.94449124944691,-0.051826492476072294
2021-07-17,1.172302007675171,1.172302007675171,1.1936620473861694,1.152655005455017,1.171584963798523,1487211065.0,34.94449124944691,-0.057621871040251404
2021-07-18,1.183698058128357,1.183698058128357,1.2160309553146362,1.1707760095596311,1.1728509664535522,1354296229.0,36.17022732833642,-0.06059666365648808
2021-07-19,1.121116042137146,1.121116042137146,1.190930962562561,1.1172480583190918,1.1819989681243896,1061358016.0,32.24462617870468,-0.0672290789345309
2021-07-20,1.0562909841537476,1.0562909841537476,1.1346479654312134,1.0214329957962036,1.1227600574493408,1782242052.0,28.870273197977653,-0.07683050203783237
2021-07-21,1.168097972869873,1.168097972869873,1.2211060523986816,1.038182020187378,1.054298996925354,2074843118.0,41.050128882952464,-0.0745583472264506
2021-07-22,1.1861610412597656,1.1861610412597656,1.2066789865493774,1.1521339416503906,1.170251965522766,1494732916.0,42.96250554596476,-0.07048757264823768
2021-07-23,1.206307053565979,1.206307053565979,1.2070330381393433,1.147737979888916,1.1862499713897705,1215895311.0,44.88791071785371,-0.06488785286426202
2021-07-24,1.2334970235824585,1.2334970235824585,1.2479729652404783,1.1990180015563965,1.2070720195770264,1227752700.0,47.737783425478675,-0.057592144851407845
2021-07-25,1.2285009622573853,1.2285009622573853,1.238433003425598,1.1916170120239258,1.2335660457611084,1036357455.0,47.737783425478675,-0.05161835976354889
2021-07-26,1.258492946624756,1.258492946624756,1.3990110158920288,1.224362015724182,1.2287219762802124,3004669560.0,50.694715979097786,-0.043957277425937136
2021-07-27,1.2784459590911863,1.2784459590911863,1.3148030042648315,1.2153600454330444,1.2559280395507812,2145865207.0,52.6193494616033,-0.035862374002554986
2021-07-28,1.2835040092468262,1.2835040092468262,1.3165830373764038,1.2600480318069458,1.280825972557068,1793329178.0,53.594735449968496,-0.028708033997431937
2021-07-29,1.2840839624404907,1.2840839624404907,1.299072027206421,1.2609920501708984,1.2864940166473389,1466954743.0,53.594735449968496,-0.022729360701644996
2021-07-30,1.3089519739151,1.3089519739151,1.3173539638519287,1.2504949569702148,1.285791039466858,1556740433.0,55.709608833994714,-0.01580241790837711
2021-07-31,1.3223450183868408,1.3223450183868408,1.3324029445648191,1.2888599634170532,1.309885025024414,1312376664.0,56.770455142578314,-0.00912685042977035
2021-08-01,1.317729949951172,1.317729949951172,1.3867369890213013,1.3002699613571167,1.319957971572876,1862585305.0,56.77045514257832,-0.004160848885219837
2021-08-02,1.3100680112838743,1.3100680112838743,1.3495689630508425,1.296774983406067,1.3157700300216677,1431593693.0,55.23606756941967,-0.0008338986356248856
2021-08-03,1.3650259971618652,1.3650259971618652,1.3827370405197144,1.2631889581680298,1.3093899488449097,2100675041.0,60.92312037985489,0.006166302269688284
2021-08-04,1.3765640258789062,1.3765640258789062,1.3925390243530271,1.3243659734725952,1.3697830438613892,1899638009.0,61.963925448720516,0.012500931454758168
2021-08-05,1.386144995689392,1.386144995689392,1.3973150253295898,1.3405200242996216,1.376939058303833,1722512650.0,63.02451675685735,0.018085793149255958
2021-08-06,1.401785969734192,1.401785969734192,1.424118995666504,1.363698959350586,1.386193037033081,1882912649.0,65.1193598511397,0.023503004165336572
2021-08-07,1.4706770181655884,1.4706770181655884,1.4845980405807495,1.3967499732971191,1.4025230407714844,2489155525.0,71.25724504489298,0.03297499951815697
2021-08-08,1.4278299808502195,1.4278299808502195,1.4942729473114014,1.4086250066757202,1.4730969667434692,1977739378.0,64.29487206134493,0.03660229774927548
2021-08-09,1.4776400327682495,1.4776400327682495,1.4985640048980713,1.394436001777649,1.4266170263290403,1821319632.0,68.44525043823162,0.043000529305587065
2021-08-10,1.672566056251526,1.672566056251526,1.6995749473571775,1.458569049835205,1.4752620458602903,3460499377.0,78.6169738955173,0.06307300855998887
2021-08-11,1.7980380058288574,1.7980380058288574,1.894405961036682,1.6706609725952148,1.6779489517211914,6144078169.0,82.72109722041806,0.08808968761664371
2021-08-12,1.823878049850464,1.823878049850464,1.866757035255432,1.6841249465942385,1.7958029508590698,5590812297.0,83.50776841269021,0.10874709280957395
2021-08-13,2.1360790729522705,2.1360790729522705,2.145925998687744,1.828374028205872,1.832759976387024,7661020085.0,89.05365801641446,0.1485973113385426
2021-08-14,2.1916871070861816,2.1916871070861816,2.250360012054444,2.093592882156372,2.13828706741333,7965959274.0,89.77064965121548,0.1825615444036759
2021-08-15,2.169152975082397,2.169152975082397,2.2484309673309326,2.0395619869232178,2.1898961067199707,5964077684.0,87.70836077345052,0.2052936304982369
2021-08-16,2.079416990280152,2.079416990280152,2.1954500675201416,2.051723957061768,2.16786789894104,4479074279.0,78.92197489021038,0.21360571477045487
2021-08-17,1.9266010522842407,1.9266010522842407,2.1410460472106934,1.9127540588378904,2.072314977645874,3862425430.0,66.89406186615982,0.20549333315191554
2021-08-18,2.108560085296631,2.108560085296631,2.1612889766693115,1.8876750469207764,1.924479961395264,4919304569.0,72.34144321174212,0.2113109247377869
2021-08-19,2.428139925003052,2.428139925003052,2.449876070022583,2.047940969467163,2.105524063110352,8287149082.0,78.96726541810104,0.23895431362366515
2021-08-20,2.4577019214630127,2.4577019214630127,2.5752758979797363,2.3786120414733887,2.4377949237823486,8323304733.0,79.46395274365726,0.2602473352475989
2021-08-21,2.4354350566864014,2.4354350566864014,2.52898907661438,2.387615919113159,2.457214117050171,4710945373.0,78.13915532565456,0.2721878463354801
2021-08-22,2.7137250900268555,2.7137250900268555,2.7186119556427,2.433664083480835,2.436861991882324,6726764969.0,82.53029781017968,0.30064086655587374
2021-08-23,2.917386054992676,2.917386054992676,2.967397928237915,2.693826913833618,2.708616018295288,9761269047.0,84.86834685113972,0.3357534708676333
2021-08-24,2.7210910320281982,2.7210910320281982,2.9474029541015625,2.5983190536499023,2.9200379848480225,9395142433.0,74.1772228285608,0.3437782334296222
2021-08-25,2.7381319999694824,2.7381319999694824,2.79599404335022,2.6087958812713623,2.7256290912628174,6920886097.0,74.52285414205583,0.34750713335322425
2021-08-26,2.53552794456482,2.53552794456482,2.783461093902588,2.4737660884857178,2.741166114807129,6555135612.0,65.13418941932638,0.3303062940205952
2021-08-27,2.944196939468384,2.944196939468384,2.9444470405578613,2.4986989498138428,2.5317718982696533,8077144313.0,72.72130206351623,0.34566605431901243
2021-08-28,2.847490072250366,2.847490072250366,2.9486749172210693,2.7824740409851074,2.947338104248047,5503772825.0,68.78943064314701,0.3460463323323575
2021-08-29,2.8559861183166504,2.8559861183166504,2.9362521171569824,2.7303359508514404,2.8500289916992188,5290685515.0,68.97010753661532,0.34307847026454086
2021-08-30,2.7331600189208984,2.7331600189208984,2.885241985321045,2.724317073822021,2.850740909576416,5221151798.0,64.16950714163995,0.32704540264975845
2021-08-31,2.772475004196167,2.772475004196167,2.877877950668335,2.7064731121063232,2.7376410961151123,5085983512.0,65.04294678121093,0.3138931074447533
2021-09-01,2.870767116546631,2.870767116546631,2.902614116668701,2.726326942443848,2.769947052001953,4652638822.0,67.19589228538861,0.30785243945232477
2021-09-02,2.963438034057617,2.963438034057617,3.099185943603516,2.8397810459136963,2.869750022888184,7376031836.0,69.04377100760483,0.30700398428018927
2021-09-03,2.9682390689849854,2.9682390689849854,3.0294361114501958,2.9076058864593506,2.959315061569214,5244576777.0,69.04377100760483,0.30322360783719304
2021-09-04,2.8328070640563965,2.8328070640563965,2.9663898944854736,2.8102059364318848,2.9663898944854736,4675923261.0,62.674482983161184,0.2860025420503747
2021-09-05,2.9108240604400635,2.9108240604400635,2.9549710750579834,2.826376914978028,2.8314249515533447,4259327908.0,64.67959523881561,0.2754745438713604
2021-09-06,2.831897020339966,2.831897020339966,2.926229953765869,2.804008960723877,2.911581039428711,4625766871.0,61.14239235519428,0.25779062706931777
2021-09-07,2.502490997314453,2.502490997314453,2.87251091003418,2.0409529209136963,2.8328070640563965,11700337851.0,49.1916982711717,0.21472051802785508
2021-09-08,2.4749889373779297,2.4749889373779297,2.564513921737671,2.2115089893341064,2.506859064102173,8032727286.0,48.26805869743792,0.1763352766126518
2021-09-09,2.5176661014556885,2.5176661014556885,2.62105393409729,2.3870849609375,2.406712055206299,6031548418.0,49.626181402639226,0.14765629683642922
2021-09-10,2.385910987854004,2.385910987854004,2.5856709480285645,2.302802085876465,2.5176661014556885,6130460769.0,45.44997524775541,0.1129939384129135
2021-09-11,2.6339499950408936,2.6339499950408936,2.796061992645264,2.375493049621582,2.385185956954956,8670619500.0,53.54605871306776,0.10433572724799722
2021-09-12,2.5817270278930664,2.5817270278930664,2.7831029891967773,2.511184930801392,2.641340970993042,8111330870.0,51.88740155877171,0.09219728263408555
2021-09-13,2.400662899017334,2.400662899017334,2.5902810096740723,2.315687894821167,2.582777976989746,6214066598.0,46.32420647846997,0.06719256181390687
2021-09-14,2.395637989044189,2.395637989044189,2.432490110397339,2.3280189037323,2.403186082839966,3934706576.0,46.0289458269482,0.04643539385934048
2021-09-15,2.5016350746154785,2.5016350746154785,2.578295946121216,2.364346981048584,2.397331953048706,4185888557.0,49.81793595641387,0.038099085121599874
2021-09-16,2.420969009399414,2.420969009399414,2.512983083724976,2.383594036102295,2.5038890838623047,3323103389.0,47.221461907329896,0.024698711704463694
2021-09-17,2.346419095993042,2.346419095993042,2.4417150020599365,2.326709985733032,2.4184389114379883,2448833581.0,45.010870852607944,0.007971375203298603
2021-09-18,2.3699779510498047,2.3699779510498047,2.435802936553955,2.313549041748047,2.347429037094116,2118771218.0,45.79169183000664,-0.003345590885146521
2021-09-19,2.282299041748047,2.282299041748047,2.3918709754943848,2.2654149532318115,2.369956016540528,2224777431.0,42.84349344734771,-0.019168362313154663
2021-09-20,2.0639889240264893,2.0639889240264893,2.289793014526367,1.989418029785156,2.283437967300415,5935941714.0,36.63445188294397,-0.04876172980504467
2021-09-21,1.9870280027389529,1.9870280027389529,2.2245380878448486,1.9232800006866453,2.0797719955444336,6063428617.0,34.66698361777087,-0.07753106011017463
2021-09-22,2.266181945800781,2.266181945800781,2.266181945800781,1.970945954322815,1.9842660427093504,4876595304.0,45.66575978836116,-0.07691889825188092
2021-09-23,2.330940961837769,2.330940961837769,2.3445630073547363,2.183468103408813,2.259690999984741,3463572829.0,47.69769738415138,-0.07039675422602842
2021-09-24,2.281269073486328,2.281269073486328,2.3449859619140625,2.077399015426636,2.3290059566497803,6064304812.0,46.148876012304896,-0.06844699995203074
2021-09-25,2.3015410900115967,2.3015410900115967,2.4581079483032227,2.2411859035491943,2.27939510345459,6081076538.0,46.891742295910944,-0.06452225098375486
2021-09-26,2.2084949016571045,2.2084949016571045,2.302443027496338,2.153531074523926,2.302443027496338,4143032820.0,43.95337995290082,-0.06813449686328399
2021-09-27,2.1359050273895264,2.1359050273895264,2.271560907363892,2.133971929550171,2.212038040161133,2990138100.0,41.76145914944791,-0.07597878777185851
2021-09-28,2.039139032363892,2.039139032363892,2.172157049179077,2.0300419330596924,2.133217096328736,3092923646.0,38.785744030425505,-0.08897796928037227
2021-09-29,2.065687894821167,2.065687894821167,2.144665002822876,2.023026943206787,2.039015054702759,2869486117.0,40.1632380091671,-0.09603066127158577
2021-09-30,2.1144518852233887,2.1144518852233887,2.1340770721435547,2.0534539222717285,2.066589117050171,2621620164.0,42.486202704327205,-0.09657190321242703
2021-10-01,2.258126974105835,2.258126974105835,2.2740020751953125,2.0962560176849365,2.116249084472656,3235813427.0,48.5133508699258,-0.0844341580049428
2021-10-02,2.2514588832855225,2.2514588832855225,2.32041597366333,2.195434093475342,2.254530906677246,2911039833.0,48.12540523239209,-0.0744942434148883
2021-10-03,2.252872943878174,2.252872943878174,2.307574987411499,2.223881959915161,2.249316930770874,2331706759.0,48.12540523239209,-0.0657448212424705
2021-10-04,2.189234972000122,2.189234972000122,2.253159046173096,2.155800104141236,2.251847982406616,2249001043.0,45.58860361036628,-0.06321716548805556
2021-10-05,2.233124017715454,2.233124017715454,2.256643056869507,2.18156099319458,2.189177989959717,2090074822.0,47.572701130906836,-0.057015264421259815
2021-10-06,2.212155103683472,2.212155103683472,2.2500269412994385,2.1168758869171143,2.2330870628356934,2719301133.0,46.65660517490202,-0.05317921240371426
2021-10-07,2.2769949436187744,2.2769949436187744,2.3696560859680176,2.153611898422241,2.21003794670105,3265277489.0,49.78094069643174,-0.04439531874950253
